hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,mean_padj,cilow_padj,ciupp_padj,mean_pval,cilow_pval,ciupp_pval,mean_sim,sem_sim
IDE,5381,metalloendopeptidase activity,GO:0004222,molecular function,43.0,7.0,1.223e-01,4.564e-02,3.277e-01,2.306e-02,1.328e-02,4.004e-02,8.554e-01,1.331e-02
IDE,5381,peptide binding,GO:0042277,molecular function,43.0,14.0,1.404e-01,5.079e-02,3.880e-01,6.822e-02,1.303e-02,3.572e-01,7.300e-01,4.669e-02
IDE,5381,endopeptidase activity,GO:0004175,molecular function,43.0,11.0,1.481e-01,8.389e-02,2.613e-01,5.154e-02,3.543e-02,7.498e-02,7.710e-01,1.041e-02
IDE,5381,protein homodimerization activity,GO:0042803,molecular function,43.0,21.0,1.571e-01,8.321e-02,2.966e-01,8.934e-02,5.614e-02,1.422e-01,7.026e-01,1.486e-02
IDE,5381,zinc ion binding,GO:0008270,molecular function,43.0,8.0,1.659e-01,7.787e-02,3.534e-01,1.251e-01,4.570e-02,3.423e-01,6.509e-01,3.488e-02
IDE,5381,protein binding,GO:0005515,molecular function,43.0,347.0,1.817e-01,1.139e-01,2.899e-01,1.416e-01,8.766e-02,2.288e-01,6.351e-01,1.805e-02
IDE,5381,ATP binding,GO:0005524,molecular function,43.0,10.0,2.155e-01,1.619e-01,2.869e-01,1.964e-01,1.341e-01,2.875e-01,5.806e-01,1.613e-02
IDH3A,5384,tricarboxylic acid cycle,GO:0006099,biological process,23.0,4.0,4.043e-02,1.185e-02,1.379e-01,1.022e-02,2.628e-03,3.976e-02,9.135e-01,2.078e-02
IDH3A,5384,isocitrate metabolic process,GO:0006102,biological process,23.0,3.0,4.101e-02,1.262e-02,1.333e-01,1.813e-02,6.225e-03,5.278e-02,8.745e-01,2.217e-02
IDH3A,5384,mitochondrion,GO:0005739,cellular component,23.0,35.0,4.114e-02,1.174e-02,1.441e-01,1.969e-02,2.971e-03,1.305e-01,8.580e-01,3.551e-02
IDH3A,5384,nucleus,GO:0005634,cellular component,23.0,81.0,5.681e-02,2.957e-02,1.091e-01,4.258e-02,2.254e-02,8.045e-02,7.913e-01,1.641e-02
IDH3A,5384,magnesium ion binding,GO:0000287,molecular function,23.0,5.0,5.669e-02,2.820e-02,1.139e-01,4.499e-02,1.523e-02,1.329e-01,7.834e-01,2.940e-02
IDH3A,5384,isocitrate dehydrogenase (NAD+) activity,GO:0004449,molecular function,23.0,2.0,5.730e-02,2.975e-02,1.103e-01,5.309e-02,3.046e-02,9.252e-02,7.671e-01,1.495e-02
IDI1,5387,isopentenyl diphosphate biosynthetic process,GO:0009240,biological process,9.0,5.0,9.310e-02,3.018e-02,2.872e-01,3.325e-02,6.838e-03,1.617e-01,8.142e-01,4.204e-02
IDI1,5387,peroxisome,GO:0005777,cellular component,9.0,16.0,1.081e-01,3.132e-02,3.733e-01,7.862e-02,1.787e-02,3.459e-01,7.120e-01,4.819e-02
IDI1,5387,cytoplasm,GO:0005737,cellular component,9.0,78.0,1.174e-01,4.983e-02,2.768e-01,8.006e-02,4.872e-02,1.316e-01,7.170e-01,1.589e-02
IDI1,5387,isopentenyl-diphosphate delta-isomerase activity,GO:0004452,molecular function,9.0,2.0,1.061e-01,3.209e-02,3.506e-01,8.047e-02,1.582e-02,4.094e-01,7.082e-01,4.812e-02
IGFBP3,5472,negative regulation of smooth muscle cell proliferation,GO:0048662,biological process,28.0,5.0,4.923e-02,1.555e-02,1.559e-01,1.139e-02,3.610e-03,3.595e-02,9.098e-01,1.548e-02
IGFBP3,5472,negative regulation of protein phosphorylation,GO:0001933,biological process,28.0,19.0,4.923e-02,1.555e-02,1.559e-01,2.685e-02,9.620e-03,7.493e-02,8.392e-01,2.539e-02
IGFBP3,5472,negative regulation of smooth muscle cell migration,GO:0014912,biological process,28.0,5.0,6.235e-02,1.263e-02,3.079e-01,2.641e-02,2.136e-03,3.265e-01,8.241e-01,5.083e-02
IGFBP3,5472,regulation of insulin-like growth factor receptor signaling pathway,GO:0043567,biological process,28.0,5.0,7.378e-02,1.137e-02,4.787e-01,4.194e-02,3.954e-03,4.449e-01,7.812e-01,5.742e-02
IGFBP3,5472,positive regulation of myoblast differentiation,GO:0045663,biological process,28.0,4.0,8.003e-02,1.220e-02,5.251e-01,6.399e-02,6.652e-03,6.155e-01,7.324e-01,6.393e-02
IGFBP3,5472,positive regulation of apoptotic process,GO:0043065,biological process,28.0,26.0,8.047e-02,1.221e-02,5.303e-01,6.803e-02,7.273e-03,6.363e-01,7.248e-01,6.311e-02
IGFBP3,5472,negative regulation of cell population proliferation,GO:0008285,biological process,28.0,36.0,9.953e-02,2.926e-02,3.385e-01,8.660e-02,1.989e-02,3.769e-01,6.997e-01,4.458e-02
IGFBP3,5472,protein phosphorylation,GO:0006468,biological process,28.0,30.0,1.233e-01,8.611e-02,1.766e-01,9.713e-02,6.379e-02,1.479e-01,6.913e-01,1.429e-02
IGFBP3,5472,insulin-like growth factor ternary complex,GO:0042567,cellular component,28.0,2.0,4.804e-02,1.406e-02,1.641e-01,1.684e-02,4.751e-03,5.970e-02,8.798e-01,2.754e-02
IGFBP3,5472,extracellular space,GO:0005615,cellular component,28.0,43.0,7.804e-02,3.841e-02,1.586e-01,3.944e-02,8.884e-03,1.751e-01,7.960e-01,4.022e-02
IGFBP3,5472,nucleus,GO:0005634,cellular component,28.0,81.0,1.373e-01,1.165e-01,1.618e-01,1.223e-01,1.161e-01,1.288e-01,6.585e-01,1.853e-03
IGFBP3,5472,protein tyrosine phosphatase activator activity,GO:0008160,molecular function,28.0,2.0,3.279e-02,2.766e-03,3.888e-01,4.552e-03,1.016e-04,2.040e-01,9.296e-01,2.486e-02
IGFBP3,5472,fibronectin binding,GO:0001968,molecular function,28.0,5.0,4.804e-02,1.406e-02,1.641e-01,1.615e-02,8.118e-03,3.214e-02,8.870e-01,1.303e-02
IGFBP3,5472,insulin-like growth factor II binding,GO:0031995,molecular function,28.0,3.0,4.804e-02,1.406e-02,1.641e-01,2.179e-02,4.324e-03,1.098e-01,8.531e-01,3.388e-02
IGFBP3,5472,insulin-like growth factor I binding,GO:0031994,molecular function,28.0,3.0,4.804e-02,1.406e-02,1.641e-01,2.190e-02,3.842e-03,1.249e-01,8.513e-01,3.642e-02
IGFBP3,5472,protein binding,GO:0005515,molecular function,28.0,347.0,1.367e-01,1.179e-01,1.585e-01,1.094e-01,6.785e-02,1.763e-01,6.744e-01,1.696e-02
IGFBP4,5473,,,,nan,nan,,,,,,,,
IGFBP6,5475,regulation of insulin-like growth factor receptor signaling pathway,GO:0043567,biological process,7.0,5.0,5.512e-02,8.812e-03,3.447e-01,4.815e-02,4.960e-03,4.674e-01,7.667e-01,5.982e-02
IGFBP6,5475,insulin-like growth factor binary complex,GO:0042568,cellular component,7.0,2.0,4.724e-02,1.282e-02,1.741e-01,3.059e-02,8.470e-03,1.105e-01,8.247e-01,3.282e-02
IGFBP6,5475,extracellular space,GO:0005615,cellular component,7.0,43.0,6.733e-02,2.170e-02,2.089e-01,3.328e-02,4.128e-03,2.684e-01,8.087e-01,5.444e-02
IGFBP6,5475,fibronectin binding,GO:0001968,molecular function,7.0,5.0,3.680e-02,7.717e-03,1.755e-01,1.517e-02,4.500e-03,5.111e-02,8.874e-01,2.184e-02
IGFBP6,5475,insulin-like growth factor II binding,GO:0031995,molecular function,7.0,3.0,3.923e-02,6.762e-03,2.275e-01,2.684e-02,3.053e-03,2.360e-01,8.282e-01,4.957e-02
IGFBP6,5475,insulin-like growth factor I binding,GO:0031994,molecular function,7.0,3.0,3.923e-02,6.762e-03,2.275e-01,2.677e-02,2.645e-03,2.710e-01,8.265e-01,5.279e-02
IL17RC,18358,,,,nan,nan,,,,,,,,
IL22RA2,14901,,,,nan,nan,,,,,,,,
ISLR,6133,extracellular exosome,GO:0070062,cellular component,3.0,77.0,8.629e-03,5.460e-03,1.364e-02,8.629e-03,5.460e-03,1.364e-02,9.300e-01,5.692e-03
ISOC1,24254,cytoplasm,GO:0005737,cellular component,3.0,78.0,5.353e-02,3.935e-02,7.281e-02,5.301e-02,3.875e-02,7.253e-02,7.678e-01,8.736e-03
ISOC1,24254,protein binding,GO:0005515,molecular function,3.0,347.0,5.353e-02,3.935e-02,7.281e-02,5.084e-02,3.799e-02,6.805e-02,7.724e-01,7.949e-03
JPT2,14137,plasma membrane,GO:0005886,cellular component,3.0,61.0,5.993e-02,4.206e-02,8.540e-02,4.786e-02,3.082e-02,7.433e-02,7.790e-01,1.171e-02
JPT2,14137,cytosol,GO:0005829,cellular component,3.0,76.0,5.993e-02,4.206e-02,8.540e-02,5.993e-02,4.206e-02,8.540e-02,7.533e-01,9.984e-03
KCNJ15,6261,potassium ion import across plasma membrane,GO:1990573,biological process,5.0,3.0,3.904e-02,9.824e-03,1.551e-01,1.230e-02,1.491e-03,1.014e-01,8.928e-01,3.914e-02
KCNJ15,6261,regulation of ion transmembrane transport,GO:0034765,biological process,5.0,9.0,1.269e-01,7.465e-03,2.157e+00,9.150e-02,2.829e-03,2.959e+00,6.325e-01,1.490e-01
KCNJ15,6261,inward rectifier potassium channel activity,GO:0005242,molecular function,5.0,5.0,5.780e-02,3.342e-02,9.995e-02,2.927e-02,6.396e-03,1.339e-01,8.270e-01,3.554e-02
KCNJ15,6261,protein binding,GO:0005515,molecular function,5.0,347.0,1.184e-01,8.406e-02,1.669e-01,1.076e-01,8.535e-02,1.357e-01,6.773e-01,8.184e-03
KCTD9,22401,cullin family protein binding,GO:0097602,molecular function,7.0,3.0,9.859e-03,3.152e-03,3.084e-02,3.358e-03,6.357e-04,1.773e-02,9.598e-01,8.483e-03
KCTD9,22401,protein self-association,GO:0043621,molecular function,7.0,3.0,1.392e-02,7.326e-03,2.646e-02,8.772e-03,2.224e-03,3.459e-02,9.224e-01,1.997e-02
KCTD9,22401,identical protein binding,GO:0042802,molecular function,7.0,35.0,1.446e-02,8.926e-03,2.341e-02,9.471e-03,4.510e-03,1.989e-02,9.238e-01,1.016e-02
KCTD9,22401,protein binding,GO:0005515,molecular function,7.0,347.0,2.080e-02,1.132e-02,3.820e-02,1.890e-02,8.376e-03,4.263e-02,8.733e-01,1.842e-02
KLB,15527,fibroblast growth factor binding,GO:0017134,molecular function,9.0,2.0,1.599e-02,2.956e-03,8.652e-02,8.461e-03,1.045e-03,6.850e-02,9.150e-01,3.311e-02
KLB,15527,fibroblast growth factor receptor binding,GO:0005104,molecular function,9.0,5.0,1.697e-02,5.031e-03,5.724e-02,8.812e-03,3.412e-03,2.275e-02,9.266e-01,1.157e-02
KLB,15527,protein binding,GO:0005515,molecular function,9.0,347.0,7.047e-02,3.140e-02,1.582e-01,7.047e-02,3.140e-02,1.582e-01,7.316e-01,2.502e-02
KLF13,13672,regulation of transcription by RNA polymerase II,GO:0006357,biological process,5.0,46.0,5.866e-02,3.225e-02,1.067e-01,3.646e-02,2.448e-02,5.430e-02,8.086e-01,9.966e-03
KLF13,13672,nucleus,GO:0005634,cellular component,5.0,81.0,5.866e-02,3.225e-02,1.067e-01,4.591e-02,2.545e-02,8.281e-02,7.833e-01,1.568e-02
KLF13,13672,"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,molecular function,5.0,9.0,5.866e-02,3.225e-02,1.067e-01,2.524e-02,1.722e-02,3.698e-02,8.463e-01,9.382e-03
KLF13,13672,protein binding,GO:0005515,molecular function,5.0,347.0,5.896e-02,3.186e-02,1.091e-01,5.896e-02,3.186e-02,1.091e-01,7.545e-01,1.792e-02
KLHL25,25732,protein ubiquitination,GO:0016567,biological process,9.0,10.0,4.518e-02,2.712e-02,7.526e-02,2.187e-02,1.759e-02,2.717e-02,8.608e-01,5.294e-03
KLHL25,25732,ubiquitin-dependent protein catabolic process,GO:0006511,biological process,9.0,6.0,4.518e-02,2.712e-02,7.526e-02,3.353e-02,2.192e-02,5.127e-02,8.172e-01,1.056e-02
KLHL25,25732,regulation of translational initiation,GO:0006446,biological process,9.0,15.0,7.684e-02,3.559e-02,1.659e-01,6.202e-02,1.958e-02,1.965e-01,7.457e-01,3.231e-02
KLHL25,25732,Cul3-RING ubiquitin ligase complex,GO:0031463,cellular component,9.0,2.0,4.518e-02,2.712e-02,7.526e-02,1.815e-02,1.389e-02,2.371e-02,8.790e-01,6.165e-03
KLHL25,25732,cytoplasm,GO:0005737,cellular component,9.0,78.0,6.261e-02,1.383e-02,2.835e-01,5.684e-02,9.838e-03,3.284e-01,7.505e-01,5.236e-02
KMT5A,29489,peptidyl-lysine monomethylation,GO:0018026,biological process,12.0,3.0,7.736e-02,3.479e-02,1.720e-01,3.896e-02,7.146e-03,2.124e-01,7.968e-01,4.201e-02
KMT5A,29489,"negative regulation of transcription, DNA-templated",GO:0045892,biological process,12.0,31.0,9.360e-02,7.558e-02,1.159e-01,5.146e-02,2.450e-02,1.081e-01,7.698e-01,2.078e-02
KMT5A,29489,negative regulation of transcription by RNA polymerase II,GO:0000122,biological process,12.0,43.0,9.360e-02,7.558e-02,1.159e-01,5.433e-02,2.638e-02,1.119e-01,7.638e-01,1.945e-02
KMT5A,29489,"regulation of DNA damage response, signal transduction by p53 class mediator",GO:0043516,biological process,12.0,6.0,1.732e-01,2.437e-02,1.231e+00,1.474e-01,1.584e-02,1.372e+00,5.936e-01,1.064e-01
KMT5A,29489,nucleoplasm,GO:0005654,cellular component,12.0,51.0,8.071e-02,3.275e-02,1.989e-01,5.094e-02,1.010e-02,2.569e-01,7.659e-01,4.546e-02
KMT5A,29489,cytosol,GO:0005829,cellular component,12.0,76.0,8.071e-02,3.275e-02,1.989e-01,5.924e-02,1.053e-02,3.333e-01,7.474e-01,4.794e-02
KMT5A,29489,p53 binding,GO:0002039,molecular function,12.0,2.0,5.103e-02,2.554e-02,1.019e-01,7.413e-03,1.403e-03,3.918e-02,9.290e-01,2.083e-02
KMT5A,29489,transcription corepressor activity,GO:0003714,molecular function,12.0,4.0,7.736e-02,3.479e-02,1.720e-01,3.172e-02,1.726e-02,5.827e-02,8.228e-01,1.506e-02
KMT5A,29489,histone-lysine N-methyltransferase activity,GO:0018024,molecular function,12.0,10.0,9.360e-02,7.558e-02,1.159e-01,4.396e-02,1.498e-02,1.290e-01,7.868e-01,2.762e-02
KMT5A,29489,protein-lysine N-methyltransferase activity,GO:0016279,molecular function,12.0,7.0,9.360e-02,7.558e-02,1.159e-01,7.479e-02,6.933e-02,8.068e-02,7.264e-01,2.380e-03
KMT5A,29489,protein binding,GO:0005515,molecular function,12.0,347.0,1.106e-01,6.823e-02,1.792e-01,9.034e-02,2.827e-02,2.887e-01,6.968e-01,3.618e-02
KRT36,6454,extracellular exosome,GO:0070062,cellular component,2.0,77.0,1.563e-02,1.336e-02,1.828e-02,1.563e-02,1.336e-02,1.828e-02,8.927e-01,3.211e-03
LACC1,26789,peroxisome,GO:0005777,cellular component,5.0,16.0,1.562e-01,9.566e-02,2.550e-01,1.379e-01,5.889e-02,3.229e-01,6.372e-01,3.159e-02
LACC1,26789,protein binding,GO:0005515,molecular function,5.0,347.0,1.248e-01,8.652e-02,1.800e-01,7.570e-02,3.332e-02,1.720e-01,7.223e-01,2.580e-02
LACC1,26789,copper ion binding,GO:0005507,molecular function,5.0,7.0,1.248e-01,8.652e-02,1.800e-01,1.067e-01,4.486e-02,2.536e-01,6.756e-01,2.897e-02
LACTB2,18512,"RNA phosphodiester bond hydrolysis, endonucleolytic",GO:0090502,biological process,8.0,5.0,5.781e-02,2.410e-02,1.387e-01,2.974e-02,8.445e-03,1.047e-01,8.275e-01,3.031e-02
LACTB2,18512,mitochondrial matrix,GO:0005759,cellular component,8.0,6.0,6.492e-02,3.485e-02,1.210e-01,3.738e-02,3.187e-02,4.384e-02,8.061e-01,4.062e-03
LACTB2,18512,single-stranded RNA binding,GO:0003727,molecular function,8.0,7.0,5.387e-02,2.795e-02,1.039e-01,1.618e-02,1.058e-02,2.473e-02,8.884e-01,8.234e-03
LACTB2,18512,endoribonuclease activity,GO:0004521,molecular function,8.0,6.0,6.150e-02,2.101e-02,1.801e-01,3.654e-02,7.134e-03,1.872e-01,8.033e-01,4.408e-02
LACTB2,18512,zinc ion binding,GO:0008270,molecular function,8.0,8.0,8.243e-02,5.728e-02,1.186e-01,6.377e-02,4.747e-02,8.565e-02,7.459e-01,8.611e-03
LACTB2,18512,protein binding,GO:0005515,molecular function,8.0,347.0,1.242e-01,7.780e-02,1.982e-01,1.242e-01,7.780e-02,1.982e-01,6.555e-01,1.732e-02
LARGE1,6511,protein O-linked mannosylation,GO:0035269,biological process,7.0,3.0,3.509e-01,2.173e-01,5.664e-01,2.659e-01,8.833e-02,8.007e-01,5.129e-01,5.188e-02
LARGE1,6511,Golgi apparatus,GO:0005794,cellular component,7.0,16.0,3.509e-01,2.173e-01,5.664e-01,2.371e-01,8.183e-02,6.869e-01,5.379e-01,4.727e-02
LARGE1,6511,manganese ion binding,GO:0030145,molecular function,7.0,3.0,3.509e-01,2.173e-01,5.664e-01,1.608e-01,5.873e-02,4.404e-01,6.105e-01,3.975e-02
LARGE1,6511,xylosyltransferase activity,GO:0042285,molecular function,7.0,5.0,3.707e-01,2.621e-01,5.243e-01,2.331e-01,1.516e-01,3.583e-01,5.482e-01,1.996e-02
LARGE1,6511,"transferase activity, transferring glycosyl groups",GO:0016757,molecular function,7.0,9.0,3.707e-01,2.621e-01,5.243e-01,2.928e-01,2.486e-01,3.450e-01,5.028e-01,8.461e-03
LARGE1,6511,glucuronosyltransferase activity,GO:0015020,molecular function,7.0,15.0,3.707e-01,2.621e-01,5.243e-01,3.444e-01,2.078e-01,5.708e-01,4.625e-01,3.009e-02
LBX1,16960,nucleus,GO:0005634,cellular component,4.0,81.0,4.142e-02,1.513e-02,1.134e-01,4.072e-02,1.420e-02,1.168e-01,7.949e-01,2.776e-02
LBX1,16960,"DNA-binding transcription factor activity, RNA polymerase II-specific",GO:0000981,molecular function,4.0,9.0,2.977e-02,1.901e-02,4.664e-02,2.037e-02,9.807e-03,4.232e-02,8.658e-01,1.612e-02
LCOR,29503,nucleoplasm,GO:0005654,cellular component,8.0,51.0,5.561e-02,4.011e-02,7.710e-02,4.887e-02,2.618e-02,9.125e-02,7.761e-01,1.680e-02
LCOR,29503,protein binding,GO:0005515,molecular function,8.0,347.0,5.561e-02,4.011e-02,7.710e-02,4.918e-02,3.867e-02,6.253e-02,7.761e-01,6.532e-03
LDHA,6535,extracellular exosome,GO:0070062,cellular component,36.0,77.0,1.128e-02,7.565e-03,1.682e-02,3.347e-03,1.257e-03,8.909e-03,9.630e-01,5.930e-03
LDHA,6535,membrane,GO:0016020,cellular component,36.0,58.0,1.372e-02,7.635e-03,2.467e-02,8.738e-03,3.769e-03,2.026e-02,9.277e-01,1.026e-02
LDHA,6535,nucleus,GO:0005634,cellular component,36.0,81.0,1.372e-02,7.635e-03,2.467e-02,1.249e-02,5.592e-03,2.788e-02,9.063e-01,1.274e-02
LDHA,6535,protein binding,GO:0005515,molecular function,36.0,347.0,1.372e-02,7.635e-03,2.467e-02,1.265e-02,5.416e-03,2.953e-02,9.051e-01,1.331e-02
LDHA,6535,cadherin binding,GO:0045296,molecular function,36.0,13.0,1.715e-02,1.245e-02,2.362e-02,1.172e-02,4.868e-03,2.821e-02,9.094e-01,1.527e-02
LDLR,6547,cholesterol import,GO:0070508,biological process,30.0,3.0,1.460e-01,2.167e-02,9.832e-01,2.766e-02,5.753e-03,1.329e-01,8.324e-01,3.769e-02
LDLR,6547,intestinal cholesterol absorption,GO:0030299,biological process,30.0,3.0,1.460e-01,2.167e-02,9.832e-01,3.539e-02,9.710e-03,1.290e-01,8.092e-01,3.353e-02
LDLR,6547,cholesterol transport,GO:0030301,biological process,30.0,8.0,1.460e-01,2.167e-02,9.832e-01,5.172e-02,1.711e-02,1.564e-01,7.673e-01,3.183e-02
LDLR,6547,response to caloric restriction,GO:0061771,biological process,30.0,4.0,1.519e-01,2.184e-02,1.056e+00,7.402e-02,1.997e-02,2.744e-01,7.216e-01,4.175e-02
LDLR,6547,cholesterol homeostasis,GO:0042632,biological process,30.0,3.0,1.597e-01,2.361e-02,1.080e+00,8.485e-02,2.644e-02,2.723e-01,7.051e-01,3.778e-02
LDLR,6547,cellular response to low-density lipoprotein particle stimulus,GO:0071404,biological process,30.0,3.0,1.660e-01,2.173e-02,1.267e+00,9.942e-02,5.878e-03,1.681e+00,6.499e-01,1.088e-01
LDLR,6547,long-term memory,GO:0007616,biological process,30.0,2.0,1.830e-01,3.262e-02,1.026e+00,1.022e-01,8.876e-03,1.176e+00,6.581e-01,8.894e-02
LDLR,6547,receptor-mediated endocytosis involved in cholesterol transport,GO:0090118,biological process,30.0,3.0,1.931e-01,1.973e-02,1.891e+00,1.545e-01,1.072e-02,2.228e+00,5.681e-01,1.286e-01
LDLR,6547,low-density lipoprotein particle clearance,GO:0034383,biological process,30.0,2.0,2.173e-01,4.904e-02,9.626e-01,1.259e-01,2.482e-02,6.384e-01,6.429e-01,5.594e-02
LDLR,6547,regulation of protein metabolic process,GO:0051246,biological process,30.0,22.0,3.085e-01,7.609e-02,1.251e+00,2.874e-01,7.552e-02,1.093e+00,4.900e-01,6.456e-02
LDLR,6547,late endosome,GO:0005770,cellular component,30.0,4.0,1.460e-01,2.167e-02,9.832e-01,3.243e-02,4.559e-03,2.307e-01,8.132e-01,5.106e-02
LDLR,6547,PCSK9-LDLR complex,GO:1990666,cellular component,30.0,2.0,1.460e-01,2.167e-02,9.832e-01,4.398e-02,8.381e-03,2.308e-01,7.833e-01,4.455e-02
LDLR,6547,receptor complex,GO:0043235,cellular component,30.0,29.0,1.507e-01,2.155e-02,1.053e+00,5.148e-02,7.173e-03,3.695e-01,7.615e-01,5.595e-02
LDLR,6547,early endosome,GO:0005769,cellular component,30.0,7.0,1.541e-01,1.916e-02,1.239e+00,6.621e-02,9.952e-03,4.405e-01,7.290e-01,6.140e-02
LDLR,6547,cell surface,GO:0009986,cellular component,30.0,11.0,1.796e-01,2.402e-02,1.342e+00,1.327e-01,1.340e-02,1.315e+00,6.189e-01,8.830e-02
LDLR,6547,external side of plasma membrane,GO:0009897,cellular component,30.0,8.0,1.796e-01,2.402e-02,1.342e+00,1.275e-01,8.714e-03,1.866e+00,6.146e-01,1.045e-01
LDLR,6547,Golgi apparatus,GO:0005794,cellular component,30.0,16.0,1.819e-01,2.633e-02,1.257e+00,1.240e-01,2.476e-02,6.210e-01,6.437e-01,6.124e-02
LDLR,6547,lysosome,GO:0005764,cellular component,30.0,13.0,1.866e-01,2.491e-02,1.398e+00,1.177e-01,4.788e-03,2.891e+00,6.184e-01,1.151e-01
LDLR,6547,membrane,GO:0016020,cellular component,30.0,58.0,2.072e-01,4.248e-02,1.011e+00,1.573e-01,4.390e-02,5.639e-01,6.096e-01,5.426e-02
LDLR,6547,clathrin-coated pit,GO:0005905,cellular component,30.0,2.0,2.452e-01,4.006e-02,1.501e+00,2.259e-01,3.243e-02,1.574e+00,5.227e-01,9.557e-02
LDLR,6547,low-density lipoprotein particle binding,GO:0030169,molecular function,30.0,2.0,1.460e-01,2.167e-02,9.832e-01,4.647e-02,1.709e-02,1.264e-01,7.802e-01,2.759e-02
LDLR,6547,low-density lipoprotein particle receptor activity,GO:0005041,molecular function,30.0,2.0,1.541e-01,1.916e-02,1.239e+00,7.363e-02,3.210e-03,1.689e+00,6.853e-01,1.182e-01
LDLR,6547,very-low-density lipoprotein particle receptor activity,GO:0030229,molecular function,30.0,2.0,1.541e-01,1.916e-02,1.239e+00,7.254e-02,2.841e-03,1.852e+00,6.837e-01,1.232e-01
LDLR,6547,identical protein binding,GO:0042802,molecular function,30.0,35.0,1.579e-01,2.003e-02,1.244e+00,8.530e-02,1.135e-02,6.411e-01,6.925e-01,7.126e-02
LDLR,6547,protein binding,GO:0005515,molecular function,30.0,347.0,1.819e-01,2.633e-02,1.257e+00,1.401e-01,2.198e-02,8.934e-01,6.184e-01,7.536e-02
LDLR,6547,protease binding,GO:0002020,molecular function,30.0,6.0,1.866e-01,2.491e-02,1.398e+00,1.162e-01,8.975e-03,1.504e+00,6.391e-01,8.650e-02
LEO1,30401,positive regulation of transcription elongation from RNA polymerase II promoter,GO:0032968,biological process,16.0,4.0,4.177e-01,2.563e-01,6.810e-01,1.163e-01,4.222e-02,3.206e-01,6.616e-01,3.806e-02
LEO1,30401,mRNA polyadenylation,GO:0006378,biological process,16.0,4.0,4.177e-01,2.563e-01,6.810e-01,1.430e-01,4.252e-02,4.811e-01,6.265e-01,5.029e-02
LEO1,30401,positive regulation of transcription by RNA polymerase II,GO:0045944,biological process,16.0,62.0,4.177e-01,2.563e-01,6.810e-01,1.567e-01,1.259e-01,1.950e-01,6.198e-01,8.521e-03
LEO1,30401,stem cell population maintenance,GO:0019827,biological process,16.0,7.0,4.177e-01,2.563e-01,6.810e-01,2.774e-01,1.949e-01,3.949e-01,5.134e-01,1.811e-02
LEO1,30401,histone monoubiquitination,GO:0010390,biological process,16.0,4.0,4.195e-01,2.543e-01,6.917e-01,3.036e-01,1.267e-01,7.277e-01,4.871e-01,4.516e-02
LEO1,30401,histone H2B ubiquitination,GO:0033523,biological process,16.0,3.0,4.195e-01,2.543e-01,6.917e-01,3.152e-01,1.213e-01,8.193e-01,4.765e-01,5.061e-02
LEO1,30401,positive regulation of mRNA 3'-end processing,GO:0031442,biological process,16.0,4.0,5.097e-01,3.673e-01,7.072e-01,3.675e-01,1.839e-01,7.344e-01,4.421e-01,4.516e-02
LEO1,30401,negative regulation of myeloid cell differentiation,GO:0045638,biological process,16.0,8.0,5.259e-01,3.809e-01,7.260e-01,4.900e-01,3.159e-01,7.600e-01,3.648e-01,3.531e-02
LEO1,30401,centrosome,GO:0005813,cellular component,16.0,9.0,4.177e-01,2.563e-01,6.810e-01,1.558e-01,1.107e-01,2.191e-01,6.204e-01,1.346e-02
LEO1,30401,nucleus,GO:0005634,cellular component,16.0,81.0,4.177e-01,2.563e-01,6.810e-01,2.123e-01,1.363e-01,3.307e-01,5.660e-01,2.031e-02
